,unit_name,report_date,unit_work,unit_parks,unit_retail,unit_grocery,unit_transit,unit_residential,subunit_name,subunit_work,subunit_parks,subunit_retail,subunit_grocery,subunit_transit,subunit_residential
5338,Virginia,2020-04-05 00:00:00+00:00,-0.39,0.21,-0.44,-0.18,-0.56,0.12,Williamsburg,-0.52,,-0.68,-0.38,,
2577,Virginia,2020-03-29 00:00:00+00:00,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Winchester,-0.33,-0.37,-0.51,-0.16,,
5339,Virginia,2020-04-05 00:00:00+00:00,-0.39,0.21,-0.44,-0.18,-0.56,0.12,Winchester,-0.37,-0.67,-0.54,-0.19,,
2578,Virginia,2020-03-29 00:00:00+00:00,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Wise County,-0.2,,-0.11,,,
5340,Virginia,2020-04-05 00:00:00+00:00,-0.39,0.21,-0.44,-0.18,-0.56,0.12,Wise County,-0.21,,-0.14,,,
2579,Virginia,2020-03-29 00:00:00+00:00,-0.36,0.46,-0.39,-0.16,-0.5,0.11,Wythe County,-0.26,,-0.39,-0.17,,
5341,Virginia,2020-04-05 00:00:00+00:00,-0.39,0.21,-0.44,-0.18,-0.56,0.12,Wythe County,-0.27,,-0.43,-0.16,-0.15,
2580,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Adams County,-0.27,,-0.31,,-0.31,
5342,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Adams County,-0.31,,-0.38,0.19,-0.15,
2581,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Asotin County,-0.31,,-0.33,,,
5343,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Asotin County,-0.22,,-0.3,,,
2582,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Benton County,-0.39,,-0.47,-0.23,-0.12,0.1
5344,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Benton County,-0.4,0.14,-0.47,-0.17,,0.1
2583,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Chelan County,-0.43,-0.15,-0.43,-0.2,-0.27,0.18
5345,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Chelan County,-0.42,-0.2,-0.46,-0.18,-0.33,0.19
2584,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Clallam County,-0.35,-0.2,-0.42,-0.27,-0.29,0.18
5346,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Clallam County,-0.38,-0.19,-0.39,-0.23,-0.23,0.17
2585,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Clark County,-0.41,,-0.46,-0.28,-0.38,0.13
5347,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Clark County,-0.41,0.46,-0.39,-0.22,-0.34,0.12
2586,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Cowlitz County,-0.35,-0.23,-0.4,-0.2,-0.34,0.11
5348,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Cowlitz County,-0.35,,-0.32,,-0.22,0.1
2587,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Douglas County,-0.4,,-0.53,-0.19,-0.39,0.17
5349,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Douglas County,-0.44,,-0.46,-0.12,-0.44,0.18
2588,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Ferry County,-0.4,,,,,
5350,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Ferry County,-0.4,,,,,
2589,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Franklin County,-0.33,-0.16,-0.35,-0.15,-0.59,0.12
5351,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Franklin County,-0.34,-0.16,-0.34,,-0.59,0.12
2590,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Grant County,-0.29,0.1,-0.36,,-0.46,
5352,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Grant County,-0.31,0.17,-0.31,,-0.4,
2591,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Grays Harbor County,-0.37,-0.16,-0.4,-0.18,-0.26,0.14
5353,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Grays Harbor County,-0.4,,-0.33,-0.1,-0.16,0.12
2592,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Island County,-0.42,-0.12,-0.34,-0.25,-0.53,0.21
5354,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Island County,-0.4,-0.17,-0.36,-0.31,-0.52,0.2
2593,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Jefferson County,-0.4,,-0.62,-0.31,-0.58,
5355,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Jefferson County,-0.42,-0.13,-0.58,-0.33,-0.58,
2594,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,King County,-0.47,,-0.57,-0.3,-0.66,0.15
5356,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,King County,-0.48,-0.1,-0.56,-0.29,-0.68,0.15
2595,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Kitsap County,-0.43,0.12,-0.45,-0.27,-0.62,0.12
5357,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Kitsap County,-0.4,,-0.42,-0.19,-0.6,0.11
2596,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Kittitas County,-0.45,-0.43,-0.56,-0.32,-0.22,0.19
5358,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Kittitas County,-0.42,-0.41,-0.55,-0.26,-0.23,0.19
2597,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Klickitat County,-0.36,,-0.56,,,
5359,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Klickitat County,-0.36,,-0.5,,,
2598,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Lewis County,-0.34,-0.37,-0.49,-0.21,-0.32,0.11
5360,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Lewis County,-0.35,-0.1,-0.42,,-0.29,
2599,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Lincoln County,-0.37,,,,,
5361,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Lincoln County,-0.37,,,,,
2600,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Mason County,-0.38,,-0.28,-0.25,,0.2
5362,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Mason County,-0.38,,-0.27,-0.2,,0.18
2601,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Okanogan County,-0.37,,-0.29,,,
5363,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Okanogan County,-0.31,,-0.22,,,
2602,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Pacific County,-0.41,-0.27,-0.56,-0.24,,
5364,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Pacific County,-0.4,-0.11,-0.41,-0.14,,
2603,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Pend Oreille County,-0.41,,-0.67,,,
5365,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Pend Oreille County,-0.43,,-0.57,,,
2604,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Pierce County,-0.39,-0.17,-0.46,-0.22,-0.31,0.12
5366,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Pierce County,-0.39,-0.11,-0.43,-0.14,-0.25,0.12
2605,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,San Juan County,-0.45,,-0.61,-0.32,-0.43,
5367,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,San Juan County,-0.52,,-0.82,-0.42,-0.45,
2606,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Skagit County,-0.42,,-0.47,-0.25,-0.51,0.12
5368,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Skagit County,-0.42,,-0.43,-0.2,-0.47,0.11
2607,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Skamania County,-0.4,-0.57,-0.65,,,
5369,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Skamania County,-0.45,-0.43,-0.65,,,
2608,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Snohomish County,-0.45,,-0.47,-0.3,-0.48,0.14
5370,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Snohomish County,-0.45,,-0.45,-0.28,-0.45,0.13
2609,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Spokane County,-0.38,,-0.44,-0.2,-0.45,0.11
5371,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Spokane County,-0.39,,-0.45,-0.15,-0.49,0.1
2610,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Stevens County,-0.33,,-0.3,,,0.16
5372,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Stevens County,-0.39,,-0.26,,,0.15
2611,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Thurston County,-0.38,-0.32,-0.47,-0.28,-0.36,0.12
5373,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Thurston County,-0.4,-0.19,-0.45,-0.23,-0.32,0.11
2612,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Walla Walla County,-0.4,,-0.42,-0.21,-0.47,0.18
5374,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Walla Walla County,-0.39,,-0.37,-0.12,-0.42,0.17
2613,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Whatcom County,-0.44,-0.11,-0.57,-0.34,-0.69,0.13
5375,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Whatcom County,-0.44,-0.18,-0.54,-0.32,-0.66,0.12
2614,Washington,2020-03-29 00:00:00+00:00,-0.41,-0.11,-0.48,-0.26,-0.56,0.13,Whitman County,-0.47,,-0.46,-0.25,,0.23
5376,Washington,2020-04-05 00:00:00+00:00,-0.42,-0.11,-0.46,-0.21,-0.56,0.12,Whitman County,-0.42,,-0.45,-0.24,,0.24
2615,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Barbour County,-0.16,,-0.47,,,
5377,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Barbour County,-0.13,,-0.49,,,
2616,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Berkeley County,-0.32,,-0.35,-0.2,-0.55,
5378,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Berkeley County,-0.35,,-0.39,-0.15,-0.55,0.1
2617,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Boone County,-0.2,,-0.4,-0.13,,
5379,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Boone County,-0.22,,-0.4,,,
2618,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Braxton County,-0.38,,-0.31,,-0.3,
5380,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Braxton County,-0.34,,-0.41,,-0.36,
2619,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Brooke County,-0.24,,-0.31,-0.1,,
5381,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Brooke County,-0.3,,-0.38,,,
2620,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Cabell County,-0.34,,-0.47,-0.2,-0.37,
5382,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Cabell County,-0.39,,-0.48,-0.1,-0.37,0.1
2621,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Fayette County,-0.26,,-0.21,,,
5383,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Fayette County,-0.27,,-0.15,,,
2622,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Grant County,-0.25,,-0.51,,,
5384,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Grant County,-0.28,,-0.46,,,
2623,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Greenbrier County,-0.41,,-0.4,-0.16,,
5385,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Greenbrier County,-0.42,,-0.55,0.18,,
2624,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Hampshire County,-0.2,,-0.26,,,
5386,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Hampshire County,-0.24,,-0.38,,,
2625,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Hancock County,-0.32,,-0.37,,,0.1
5387,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Hancock County,-0.36,,-0.39,,,0.1
2626,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Hardy County,-0.23,,-0.29,-0.13,,
5388,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Hardy County,-0.25,,-0.53,-0.14,,
2627,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Harrison County,-0.31,-0.24,-0.43,-0.18,-0.47,0.19
5389,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Harrison County,-0.31,-0.2,-0.46,-0.11,-0.51,0.16
2628,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Jackson County,-0.33,,-0.33,-0.32,-0.11,
5390,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Jackson County,-0.29,,-0.29,-0.18,-0.2,
2629,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Jefferson County,-0.43,0.17,-0.39,-0.39,,0.2
5391,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Jefferson County,-0.41,,-0.39,-0.44,,0.22
2630,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Kanawha County,-0.33,,-0.44,-0.14,-0.43,
5392,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Kanawha County,-0.36,-0.16,-0.44,,-0.45,
2631,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Lewis County,-0.4,,-0.33,,,
5393,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Lewis County,-0.35,,-0.39,-0.18,,
2632,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Lincoln County,-0.39,,,,,
5394,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Lincoln County,-0.33,,,,,
2633,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Logan County,-0.24,,-0.32,-0.16,,
5395,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Logan County,-0.33,,-0.34,,,
2634,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Marion County,-0.34,,-0.38,-0.21,,0.2
5396,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Marion County,-0.29,,-0.38,,,0.17
2635,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Marshall County,-0.27,,-0.29,-0.18,,
5397,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Marshall County,-0.32,,-0.4,-0.2,,
2636,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Mason County,-0.28,,-0.36,,,
5398,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Mason County,-0.25,,-0.39,0.11,,
2637,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,McDowell County,-0.18,,,-0.13,,
5399,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,McDowell County,-0.27,,,0.13,,
2638,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Mercer County,-0.35,-0.36,-0.44,-0.16,-0.3,0.15
5400,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Mercer County,-0.32,,-0.43,,-0.43,0.14
2639,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Mineral County,-0.24,,-0.28,,,
5401,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Mineral County,-0.29,,-0.4,,,
2640,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Mingo County,-0.37,0.8,,,,
5402,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Mingo County,-0.4,0.8,,,,
2641,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Monongalia County,-0.44,0.6,-0.48,-0.23,-0.35,0.25
5403,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Monongalia County,-0.42,,-0.51,-0.25,-0.34,0.23
2642,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Monroe County,-0.32,,,,,
5404,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Monroe County,-0.37,,,,,
2643,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Morgan County,-0.34,,-0.38,-0.19,,
5405,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Morgan County,-0.34,,-0.32,,,
2644,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Nicholas County,-0.3,,-0.28,-0.12,,
5406,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Nicholas County,-0.24,,-0.37,,,
2645,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Ohio County,-0.38,-0.34,-0.4,0.11,-0.19,0.16
5407,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Ohio County,-0.4,-0.43,-0.49,,-0.13,0.16
2646,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Pleasants County,-0.4,0.8,,,,
5408,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Pleasants County,-0.35,0.8,,,,
2647,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Pocahontas County,-0.55,,-0.74,,,
5409,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Pocahontas County,-0.55,,-0.74,,,
2648,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Preston County,-0.25,,-0.36,,,
5410,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Preston County,-0.23,,-0.38,-0.16,,
2649,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Putnam County,-0.41,,-0.33,-0.16,,0.21
5411,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Putnam County,-0.46,,-0.38,-0.12,-0.28,0.19
2650,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Raleigh County,-0.37,,-0.42,-0.24,-0.35,0.15
5412,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Raleigh County,-0.36,,-0.36,-0.13,-0.46,0.15
2651,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Randolph County,-0.17,,-0.27,,,
5413,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Randolph County,-0.24,,-0.33,,,
2652,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Ritchie County,-0.45,0.8,,,,
5414,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Ritchie County,-0.45,0.8,,,,
2653,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Roane County,-0.42,,-0.25,,,
5415,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Roane County,-0.38,,,,,
2654,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Summers County,-0.39,,,,,
5416,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Summers County,-0.36,,0.14,,,
2655,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Taylor County,-0.41,,-0.13,-0.32,,
5417,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Taylor County,-0.25,,-0.18,,,
2656,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Tucker County,-0.37,,,-0.14,,
5418,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Tucker County,-0.34,,,-0.14,,
2657,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Tyler County,-0.29,,,,,
5419,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Tyler County,-0.31,,,,,
2658,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Upshur County,-0.25,,-0.28,-0.24,,
5420,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Upshur County,-0.28,,-0.26,-0.19,,
2659,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Wayne County,-0.28,,,-0.1,,
5421,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Wayne County,-0.25,,,,,
2660,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Webster County,-0.38,,,,,
5422,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Webster County,-0.41,,,,,
2661,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Wetzel County,-0.31,,-0.39,-0.15,,
5423,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Wetzel County,-0.26,,-0.42,,,
2662,West Virginia,2020-03-29 00:00:00+00:00,-0.33,0.52,-0.38,-0.16,-0.31,,Wood County,-0.31,-0.21,-0.4,-0.12,,
5424,West Virginia,2020-04-05 00:00:00+00:00,-0.33,0.28,-0.4,,-0.36,,Wood County,-0.31,-0.21,-0.43,,,
2663,Wisconsin,2020-03-29 00:00:00+00:00,-0.34,-0.12,-0.55,-0.3,-0.5,0.13,Adams County,-0.36,,-0.62,-0.16,,
5425,Wisconsin,2020-04-05 00:00:00+00:00,-0.33,,-0.47,-0.18,-0.4,0.1,Adams County,-0.39,,-0.43,,,
2664,Wisconsin,2020-03-29 00:00:00+00:00,-0.34,-0.12,-0.55,-0.3,-0.5,0.13,Ashland County,-0.37,,-0.54,-0.44,,
5426,Wisconsin,2020-04-05 00:00:00+00:00,-0.33,,-0.47,-0.18,-0.4,0.1,Ashland County,-0.35,,-0.38,-0.15,,
2665,Wisconsin,2020-03-29 00:00:00+00:00,-0.34,-0.12,-0.55,-0.3,-0.5,0.13,Barron County,-0.31,,-0.47,-0.38,,0.17
5427,Wisconsin,2020-04-05 00:00:00+00:00,-0.33,,-0.47,-0.18,-0.4,0.1,Barron County,-0.32,,-0.46,-0.19,,0.21
2666,Wisconsin,2020-03-29 00:00:00+00:00,-0.34,-0.12,-0.55,-0.3,-0.5,0.13,Bayfield County,-0.37,,-0.69,-0.33,,
5428,Wisconsin,2020-04-05 00:00:00+00:00,-0.33,,-0.47,-0.18,-0.4,0.1,Bayfield County,-0.48,,-0.7,-0.28,,
